"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0004","Which statement is true concerning independent parallel approaches?","If independent parallel approaches are in use at an aerodrome, radar vectoring should allow for at least 4 NM of straight and level flight on the final approach track, before glideslope interception","If independent parallel approaches are in use at an aerodrome, radar vectoring should allow for at least 4 NM of straight and level flight before the final approach track interception","If independent parallel approaches are in use at an aerodrome, the two aircraft should be provided with the appropriate ILS/MLS frequencies of their respective runways as early as possible","If independent parallel approaches are in use at an aerodrome, radar vectoring should allow for the final approach track interception at an angle not greater than 20°","If independent parallel approaches are in use at an aerodrome, the two aircraft should be provided with the appropriate ILS/MLS frequencies of their respective runways as early as possible","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0005","What is the name of a zone of a minimum 610 m width, situated between the extended centrelines of two parallel runways, which has to be established to conduct independent parallel approaches?","Final Operating Zone (FOZ)","Independent Parallel Zone (IPZ)","No-Transgression Zone (NTZ)","Normal Operating Zone (NOZ)","No-Transgression Zone (NTZ)","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0006","What is the minimum distance between the extended runway centrelines that enables the independent parallel approaches to be conducted?","At least 1,035 m (3,400 ft)","At least 610 m (2,000 ft)","At least 760 m (2,500 ft)","At least 1,500 m (5,000 ft)","At least 1,035 m (3,400 ft)","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0007","What two action have to be undertaken if an aircraft penetrates the NTZ when independant parallel approaches are in progress?","The aircraft penetraring the NTZ will be vectored back on the final approach track, the other aircraft may continue the approach for landing","The other aircraft will receive new heading and altitude instructions from ATC to avoid a potentailly harzardous situation","The aircraft penetrating the NTZ has to perform a missed approach, the other aircraft may continue the approach for landing","Both aircraft have to immediately perform a missed approach to avoid a potentialy harzardous situation","The other aircraft will receive new heading and altitude instructions from ATC to avoid a potentailly harzardous situation","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0008","When can the radar separation monitoring be terminated by the ATC during independent parallel approaches?","When the conditions at the aerodrome are VMC","When the visual separation is confirmed by each flight crew or when an aircraft has landed","Only when both aircraft have landed","When one aircraft has landed and the other one is performing a missed approach","When the visual separation is confirmed by each flight crew or when an aircraft has landed","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0009","What is the value of the separation that has to be provided to two aircraft conducting independent parallel approaches?","Vertical separation of 2,000 ft (610 m) or horizontal separation of 5 NM (9.3 km)","The lateral separation of 610 m (2,000 ft) equal to the width of the NTZ is enough, no other separation minimum is required","Vertical separation of 1,000 ft (300 m) or horizontal separation of 3 NM (5.6 km)","Vertical separation of 2,000 ft (610 m) only, thus the """"high-"""" and """"low-side"""" of the approach","Vertical separation of 1,000 ft (300 m) or horizontal separation of 3 NM (5.6 km)","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0011","What information has to be passed to the aircraft when the ATC issues the final vector for ILS/MLS approach track interception?","Runway designator, distance from threshold and QNH","Runway designator, altitude constraints, QNH and surface wind","Runway designator, distance from threshold, altitude constraints, clearance for approach","QNH and clearance for approach","Runway designator, distance from threshold, altitude constraints, clearance for approach","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0012","What is the minimum distance between the extended runway centrelines that allows for dependent parallel approaches?","3001 ft","2999 ft","3002 ft","3000ft","3000ft","Synthesized"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0013","What is the minimum value of the horizontal separation between two aircraft conducting dependent parallel approaches, which are established on the adjacent final approach tracks?","4 NM (7.4 km)","6 NM (11.1 km)","2 NM (3.7 km)","5 NM (9.3 km)","2 NM (3.7 km)","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0014","What does it mean when two parallel runways are used for segregated operations?","Both runways are used for simultaneous departures and simultanious arrivals, alternatingly","One runway is used exclusively for approaches, and the second one - for either approaches for departures","One of the runways is dedicated to approach operations, and the other is used for departures only","The runways are used interchangeably for approach and departure operations","One of the runways is dedicated to approach operations, and the other is used for departures only","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0015","Conducting segregated parallel operations requires the runway centrelines to be separated by at least 760 m. Which statement is true regarding a situation in which the threshold of the arrival runway is moved by 300 m towards the approach side?","The distance between the runway centrelines can be reduced to 700 m","None of the above","All of the above","Information not specified by ICAO regulations","The distance between the runway centrelines can be reduced to 700 m","Synthesized"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0016","Regarding parallel runway operations, what is the minimum divergence of the departure tracks for conducting independent parallel departures?","30°","20°","5°","15","15","PDF"
"Air Traffic Services & Air Traffic Management – Part 4","010.07 Part 4 Q0017","With reference to parallel runway operations, what are mixed operations?","A mode of aerodrome operations in which all types of operations are permitted on both runways","None of the above","All of the above","Information not specified by ICAO regulations","A mode of aerodrome operations in which all types of operations are permitted on both runways","Synthesized"
