"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0023","What is the difference between Ci clouds and St clouds? Select the most complete answer.","All answers are correct","Ci clouds are composed of ice crystals, whereas St clouds are composed of water droplets","Ci clouds form due to the deposition, whereas St clouds form due to the condensation","Ci clouds are high-level clouds, whereas St clouds are low-level clouds","All answers are correct","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0024","What is the maximum height at which low-level clouds can be encountered in temperate regions?","6500ft","4500ft","3500ft","1500ft","6500ft","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0025","Which cloud type can spread across more than one cloud levels?","Ns","Ci","St","Sc","Ns","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0026","Which cloud is grey and has a layered structure and fairly uniform base?","St","Cb","Ci","Ac","St","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0027","The base of a Sc cloud is typically on the height of between _____.","300 m and 1,400 m","100 m and 2,000 m","600 m and 1,000 m","600 m and 2,500 m","300 m and 1,400 m","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0028","What is true about Ns clouds?","No other answer is correct","Typically, the base of Ns is located up to the height of 6,500 m","Ns clouds can be often found at cold fronts in polar front depressions","Ns is a low-level cloud","No other answer is correct","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0029","What is the name of the ragged clouds formed below the Ns when the turbulence is present at the lowest level of the stratosphere?","Stratus fractus","Altocumulus castellanus","Startus humilis","Altocumulus lenticularis","Stratus fractus","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0030","To safely pass a fine-weather Cu by, you should fly _____.","above it","through it","below it","on its windward side","above it","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0031","The upper parts of a Cb are composed mainly of _____.","overcooled water droplets and ice crystals","large water droplets","small water droplets","smoke particles","overcooled water droplets and ice crystals","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0032","In extreme cases, Cb clouds can be even _____ high.","21km","30km","26km","12km","21km","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0033","Which of the following clouds may produce hail?","Cb","Ci","Cu","St","Cb","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0034","Which cloud is presented in the picture?","Ac len","Ac cas","Ci","Cb hum","Ac len","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0035","What is true about Ac len clouds? Select the most complete answer.","Ac len clouds are an indicator of mountain waves presence","All answers are correct","Ac len clouds form on a windward side of a mountain ridge","Turbulence within Ac len clouds is severe","Ac len clouds are an indicator of mountain waves presence","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0036","What is the name of the cloud with tower-like heaps projecting from the base?","Altocumulus castellanus","Cumulus humilis","Stratocumulus","No other answer is correct","Altocumulus castellanus","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0037","Ci clouds are mainly composed of _____.","ice crystals","ice crystals and water droplets","Water droplets","Water droplets and water vapor","ice crystals","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0038","Which clouds may produce halo?","Cs","Ci","Cc","Ac","Cs","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0039","When flying in tropical regions, _____ clouds may indicate _____.","Cs/the presence of a tropical revolving storm","Cs/the upcoming of a cold front","St/the upcoming pressure increase","Cu/stable conditions","Cs/the presence of a tropical revolving storm","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0040","Which cloud is presented in the picture?","Cc","Ci","Ac","Sc","Cc","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0041","Within which clouds can moderate turbulence be expected?","Ac clouds","Ci clouds","St clouds","Cs clouds","Ac clouds","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0042","What is true about St and Ns clouds?","Ns may produce heavier rain than St","St may produce heavier rain than Ns","St is typically associated with much better visibility than Ns","Turbulence is stronger within St than within Ns","Ns may produce heavier rain than St","Evionica"
"Meteorology – Q5 050.04(1)","Q5 050.04(1) Q0043","What conditions may be encountered when flying through      Ci clouds?","Fair visibility, no icing, no turbulence","Moderate visibility, severe icing, no turbulence","Fair visibility, moderate icing, severe turbulence","Fair visibility, no icing, severe turbulence","Fair visibility, no icing, no turbulence","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0001","Which factors may contribute to the degradation of visibility? Select the most complete answer.","All answers are correct","Stable conditions","Cols","Anticyclones","All answers are correct","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0002","When there is mist, the visibility is at least _____, and _____ are suspended in the air.","1,000 m / very small water droplets","1,500 m / ice crystals","1,000 m / solid particles","1,500 ft / water droplets","1,000 m / very small water droplets","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0003","Which of the following statements is true?","Mist is reported to the upper limit of 5,000 m","Haze is reported only when the visibility is reduced to less than 2,500 m","Fog is reported to the upper limit of 5,000 m","No other answer is correct","Mist is reported to the upper limit of 5,000 m","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0004","How is fog defined?","A reduction of visibility to less than 1,000 m caused by water droplets suspended in the air","A reduction of visibility to not less than 1,000 m caused by very small water droplets suspended in the air","An extreme reduction in visibility caused by very small solid particles suspended in the air","A reduction of visibility to less than 1,500 ft caused by big water droplets suspended in the air","A reduction of visibility to less than 1,000 m caused by water droplets suspended in the air","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0005","Which of the following sets consists of conditions contributing to the formation of radiation fog to the greatest extent?","Wind speed: 3 kt; sky: covered with few high-level Ci clouds; ambient T: 8°C; dew point T: 7°C","Wind speed: 5 kt; sky: clear ; ambient T: 12°C; dew point T: 3°C","Wind speed: 8 kt; sky: fully covered with few St clouds; ambient T: 13°C; dew point T: 12°C","Wind speed: 15 kt; sky: clear ; ambient T: 16°C; dew point T: 15°C","Wind speed: 3 kt; sky: covered with few high-level Ci clouds; ambient T: 8°C; dew point T: 7°C","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0006","When is radiation fog most likely to form?","Shortly after sunrise","At midday","Shortly after midnight","Just before sunset","Shortly after sunrise","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0007","Which aerodrome is most likely to experience radiation fog?","An aerodrome located in a mountain valley with a light katabatic wind","A coastal aerodrome with a light onshore wind and clear sky","A coastal aerodrome with a light breeze and cloudy sky","An aerodrome located at the top of the hill with no wind and clear sky","An aerodrome located in a mountain valley with a light katabatic wind","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0008","Which fog cannot form over water?","Radiation fog","Advection fog","Arctic smoke","No other answer is correct","Radiation fog","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0009","What might be a reason for the dissipation of radiation fog? Select the most complete answer.","All answers are correct","Convection appearing due to insolation of the ground","Evaporation caused by insolation","Strong wind","All answers are correct","Evionica"
"Meteorology – 050.04(2)","050.04(2) Q0010","What is true about the orographic fog?","The orographic fog forms when humid air is forced to rise along the slope","The orographic fog forms typically at night","The orographic fog forms when the air descends along the slopes of a mountain ridge","The orographic fog forms on the leeward side of the mountain ridge","The orographic fog forms when humid air is forced to rise along the slope","Evionica"
