"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – 021.09 (2)","021.09 (2) Q0003","What is the cell voltage of the fully-loaded lead-acid battery?","2 V","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","2 V","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0004","What is the cell voltage of the fully-loaded nickel-cadmium battery?","1.2 V","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","1.2 V","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0005","Which types of batteries are susceptible to thermal runaway? Select the most complete answer.","Nickel-cadmium, lithium-ion, lithium-polymer","2 V","The cell voltage of the battery cell is an electromotive force generated by one battery cell","Ampere hour [Ah]","Nickel-cadmium, lithium-ion, lithium-polymer","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0006","What is the cell voltage of a battery cell?","The cell voltage of the battery cell is an electromotive force generated by one battery cell","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","The cell voltage of the battery cell is an electromotive force generated by one battery cell","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0007","What is the capacity of a battery cell?","The capacity of the battery cell is a current that the battery can provide within a given time","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","The capacity of the battery cell is a current that the battery can provide within a given time","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0008","What is the unit of battery capacity?","Ampere hour [Ah]","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Ampere hour [Ah]","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0009","What current can battery with a capacity of 10 Ah produce?","10 amperes for 1 hour","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","10 amperes for 1 hour","Merged"
"Airframe – 021.09 (2)","021.09 (2) Q0010","What is the purpose of the batteries on aircraft?","Batteries provide electric power in emergencies","1.2 V","The capacity of the battery cell is a current that the battery can provide within a given time","2 V","Batteries provide electric power in emergencies","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0001","What is the output of a simple, single-loop DC generator?","Pulsed DC","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Pulsed DC","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0002","What parts belong to a simple DC generator?","Stationary magnet, rotating armature, commutator, carbon brushes","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Stationary magnet, rotating armature, commutator, carbon brushes","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0003","What parts belong to a DC alternator?","Rotating magnet, stationary armature, rectifier","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Rotating magnet, stationary armature, rectifier","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0004","What device converts AC into DC in a DC alternator?","Rectifier","Ice always increases lift and decreases drag","Pneumatic boots are used only on jet engine intakes","Carburettor heat always richens the mixture automatically","Rectifier","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0005","What voltage do DC systems usually require in a small aircraft?","14V","Rectifier","Transformer rectifier units (TRU)","Oil temperature and pressure","14V","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0006","What voltage do DC systems usually require in a large aircraft?","28 V","Rectifier","By changing the magnetic field strength","Oil temperature and pressure","28 V","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0007","What are the factors affecting the output voltage of a generator or alternator? Select the most complete answer.","Rate of change of magnetic field, number of turns in the armature","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Rate of change of magnetic field, number of turns in the armature","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0008","How can the output voltage be controlled in an engine-driven alternator?","By changing the magnetic field strength","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","By changing the magnetic field strength","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0009","Which answer describes a busbar?","A busbar is a distribution point, which supplies the aircraft electrical systems","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","A busbar is a distribution point, which supplies the aircraft electrical systems","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0010","Which statement is true about the output frequency of AC alternator?","The output frequency of AC alternator is proportional to the rotational speed of the magnetic field or armature","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","The output frequency of AC alternator is proportional to the rotational speed of the magnetic field or armature","Merged"
"Airframe – 021.09 (3)","021.09 (3) Q0011","How is a device that produces variable frequency AC called?","A frequeny wild generator/alternator","Ice always increases lift and decreases drag","Pneumatic boots are used only on jet engine intakes","Carburettor heat always richens the mixture automatically","A frequeny wild generator/alternator","Merged"
